temperature_C,vv,precipitation_level,year,month,day,dateindex
-1.4637848085927307,-0.5001297849173739,2,2021,2,15,2202115
-1.186439623276755,0.3751855348015048,2,2021,2,15,2202115
-0.7923175178277335,0.4724427925480467,2,2021,2,15,2202115
-0.631749252644795,0.4724427925480467,2,2021,2,15,2202115
-0.6171521376281695,0.4724427925480467,2,2021,2,15,2202115
-0.6901377127113218,0.4724427925480467,2,2021,2,15,2202115
-0.6755405976946881,0.4724427925480467,2,2021,2,16,2202116
-0.7777204028110998,0.9587290812807573,2,2021,2,16,2202116
-0.996677128060557,-0.8541462031147872,2,2021,2,16,2202116
-0.7485261727778405,0.08244118898441317,2,2021,2,16,2202116
-0.35440406732881913,1.5675595147741106,2,2021,2,16,2202116
-0.17923868712925503,1.4236187733092285,2,2021,2,16,2202116
-0.4127925273953377,-0.7919015581570003,2,2021,2,16,2202116
-0.6171521376281695,-0.2443431970439683,2,2021,2,16,2202116
-0.6463463676614287,0.6718201709284582,1,2021,2,17,2202117
-0.6025550226115357,-0.09942988300162056,1,2021,2,17,2202117
-0.7047348277279474,0.4724427925480467,1,2021,2,17,2202117
-0.47118098746186465,-0.32020385808627116,1,2021,2,17,2202117
-0.17923868712925503,-0.40287252717083183,1,2021,2,17,2202117
-0.018670421946316403,-0.20835801167774773,1,2021,2,17,2202117
-0.39819541237871225,0.31585860757611417,1,2021,2,17,2202117
-0.631749252644795,-0.15875681022701116,1,2021,2,17,2202117
-0.7047348277279474,0.7895014528017742,3,2021,2,18,2202118
-0.7339290577612066,-0.01384349618466341,3,2021,2,18,2202118
-0.7193319427445811,2.034394351957513,3,2021,2,18,2202118
-0.5003752174951239,-0.01384349618466341,3,2021,2,18,2202118
-0.45658387244523085,-0.32020385808627116,3,2021,2,18,2202118
-0.35440406732881913,-1.3754451046362528,3,2021,2,18,2202118
-0.7923175178277335,0.19039674508307497,3,2021,2,18,2202118
-0.909094437960779,-0.5001297849173739,3,2021,2,18,2202118
-1.1134540481936026,-0.9864160736500843,3,2021,2,19,2202119
-1.0550655881270838,-1.5864933539462491,3,2021,2,19,2202119
-0.9528857830106638,-1.8899359981154606,3,2021,2,19,2202119
-0.806914632844359,0.10772807599851392,3,2021,2,19,2202119
-0.35440406732881913,1.200899653069647,3,2021,2,19,2202119
0.14189784323662222,2.04995551319696,3,2021,2,19,2202119
-0.018670421946316403,0.4724427925480467,3,2021,2,19,2202119
-0.19383580214588053,0.4724427925480467,3,2021,2,19,2202119
-0.31061272227892606,0.4724427925480467,1,2021,2,20,2202120
-0.47118098746186465,0.183588737040817,1,2021,2,20,2202120
-0.5879579075949019,0.9587290812807573,1,2021,2,20,2202120
-0.19383580214588053,0.9587290812807573,1,2021,2,20,2202120
0.5360199486856435,0.9587290812807573,1,2021,2,20,2202120
0.7987680189849938,0.9587290812807573,1,2021,2,20,2202120
0.4630343736024911,1.6122978533375203,1,2021,2,20,2202120
0.24407764835303392,0.9587290812807573,1,2021,2,20,2202120
-0.077058882012835,2.130679037126589,1,2021,2,21,2202121
-0.28141849224566673,2.410779939436631,1,2021,2,21,2202121
-0.5733607925782763,1.995491448858896,1,2021,2,21,2202121
-0.19383580214588053,0.9587290812807573,1,2021,2,21,2202121
0.6673939838353146,0.9587290812807573,1,2021,2,21,2202121
0.6673939838353146,0.9587290812807573,1,2021,2,21,2202121
0.3024661084195525,0.9587290812807573,1,2021,2,21,2202121
0.0251209231035767,0.9587290812807573,1,2021,2,21,2202121
-0.047864651979575706,0.9587290812807573,1,2021,2,22,2202122
-0.32520983729555986,1.6550910467459985,1,2021,2,22,2202122
-0.47118098746186465,1.2388299835907983,1,2021,2,22,2202122
-0.35440406732881913,0.7078053562946789,1,2021,2,22,2202122
0.0251209231035767,0.4724427925480467,1,2021,2,22,2202122
0.4484372585858573,-0.061499552480469226,1,2021,2,22,2202122
0.36085456848607944,-0.5993321878188469,1,2021,2,22,2202122
0.27327187838629324,-0.7880112678471386,1,2021,2,22,2202122
0.20028630330314082,-0.5438955509033179,1,2021,2,23,2202123
-0.047864651979575706,-0.5001297849173739,1,2021,2,23,2202123
-0.077058882012835,-0.01384349618466341,1,2021,2,23,2202123
-0.047864651979575706,0.764214565787673,1,2021,2,23,2202123
0.5652141787189029,0.764214565787673,1,2021,2,23,2202123
0.740379558918467,-0.4894314865652543,1,2021,2,23,2202123
0.4630343736024911,1.790278635013692,1,2021,2,23,2202123
0.0981064981867291,-0.12860706032558317,1,2021,2,23,2202123
-0.23762714719577363,-0.01384349618466341,2,2021,2,24,2202124
-0.36900118234544466,-0.5001297849173739,2,2021,2,24,2202124
-0.47118098746186465,-0.5001297849173739,2,2021,2,24,2202124
-0.077058882012835,-0.5001297849173739,2,2021,2,24,2202124
0.7549766739351008,-0.21224830198760938,2,2021,2,24,2202124
0.973933399184558,-0.01384349618466341,2,2021,2,24,2202124
0.43384014356923184,0.4724427925480467,2,2021,2,24,2202124
0.15649495825324772,0.4724427925480467,2,2021,2,24,2202124
-0.1354473420793619,0.4724427925480467,1,2021,2,25,2202125
-0.44198675742859705,-0.01384349618466341,1,2021,2,25,2202125
-0.5295694475283832,-0.01384349618466341,1,2021,2,25,2202125
-0.12085022706272812,-0.01384349618466341,1,2021,2,25,2202125
0.49222860363575044,-0.01384349618466341,1,2021,2,25,2202125
0.5068257186523842,-0.8872136707486115,1,2021,2,25,2202125
0.1127036132033546,-0.01384349618466341,1,2021,2,25,2202125
-0.077058882012835,0.48994909894242455,1,2021,2,25,2202125
-0.32520983729555986,0.5337148649283685,2,2021,2,26,2202126
-0.4857781024784901,-0.9864160736500843,2,2021,2,26,2202126
-0.7193319427445811,-0.9864160736500843,2,2021,2,26,2202126
-0.5149723325117495,-0.22197402776226366,2,2021,2,26,2202126
-0.12085022706272812,0.4724427925480467,2,2021,2,26,2202126
-0.1354473420793619,0.0396479955759346,2,2021,2,26,2202126
-0.47118098746186465,0.4724427925480467,2,2021,2,26,2202126
-0.8361088628776266,1.2689797334922268,2,2021,2,26,2202126
-1.0988569331769686,0.4724427925480467,1,2021,2,27,2202127
-1.2448280833432734,0.4724427925480467,1,2021,2,27,2202127
-1.3470078884596934,-0.01384349618466341,1,2021,2,27,2202127
-0.9820800130439314,-0.01384349618466341,1,2021,2,27,2202127
-0.45658387244523085,0.9587290812807573,1,2021,2,27,2202127
-0.28141849224566673,0.9587290812807573,1,2021,2,27,2202127
-0.631749252644795,0.9587290812807573,1,2021,2,27,2202127
-0.996677128060557,-1.0048949526219273,1,2021,2,27,2202127
-1.1718425082601212,-1.302502161326346,1,2021,2,28,2202128
-1.3324107734430597,-0.9864160736500843,1,2021,2,28,2202128
-1.4783819236093645,-1.5699596201293369,1,2021,2,28,2202128
-1.1718425082601212,-1.4736749349602603,1,2021,2,28,2202128
-0.45658387244523085,-0.9873886462275498,1,2021,2,28,2202128
-0.12085022706272812,-0.5954418975089852,1,2021,2,28,2202128
-0.4273896424119715,0.02214168918155719,1,2021,2,28,2202128
-0.8361088628776266,-0.6275367925653441,1,2021,2,28,2202128
-0.9674828980272977,0.9587290812807573,1,2021,3,1,320211
-1.2156338533100142,0.9587290812807573,1,2021,3,1,320211
-1.4053963485262122,-0.5866887443117965,1,2021,3,1,320211
-0.7923175178277335,-1.2801329920446416,1,2021,3,1,320211
-0.018670421946316403,-0.3581341886074225,1,2021,3,1,320211
0.15649495825324772,-0.01384349618466341,1,2021,3,1,320211
-0.35440406732881913,-0.7792581146499499,1,2021,3,1,320211
-0.865303092910886,-1.1926014600727537,1,2021,3,1,320211
-1.1572453932434956,-0.5001297849173739,1,2021,3,2,320212
-1.4637848085927307,-1.4318543141292472,1,2021,3,2,320212
-1.59515884374241,-0.9864160736500843,1,2021,3,2,320212
-0.865303092910886,-1.3637742337066676,1,2021,3,2,320212
0.21488341831977462,-1.031154412213494,1,2021,3,2,320212
0.5798112937355366,-0.5322246799737329,1,2021,3,2,320212
0.15649495825324772,-0.39217422881871217,1,2021,3,2,320212
-0.35440406732881913,-1.0379624202557518,1,2021,3,2,320212
-0.5733607925782763,-1.1721774359459798,2,2021,3,3,320213
-0.9674828980272977,-1.0836733313966265,2,2021,3,3,320213
-0.8799002079275114,-0.9864160736500843,2,2021,3,3,320213
-0.33980695231218533,-0.5001297849173739,2,2021,3,3,320213
0.6236026387854214,-0.7841209775372769,2,2021,3,3,320213
0.5214228336690098,-0.40189995459336647,2,2021,3,3,320213
0.25867476336965944,-0.7802306872274152,2,2021,3,3,320213
0.054315153136836006,-1.4561686285658826,2,2021,3,3,320213
-0.29601560726229226,-1.3978142739179573,2,2021,3,4,320214
-0.6609434826780543,-1.1809305891431685,2,2021,3,4,320214
-0.6463463676614287,-1.1809305891431685,2,2021,3,4,320214
-0.2522242622124074,-0.7919015581570003,2,2021,3,4,320214
-0.20843291716251433,-0.30561526942428985,2,2021,3,4,320214
-0.22303003217913983,-0.2511512050862263,2,2021,3,4,320214
-0.544166562545017,-0.9864160736500843,2,2021,3,4,320214
-0.8361088628776266,-1.3822531126785107,2,2021,3,4,320214
-0.9528857830106638,-1.094371629748746,1,2021,3,5,320215
-1.1280511632102364,-0.9864160736500843,1,2021,3,5,320215
-1.2448280833432734,0.4724427925480467,1,2021,3,5,320215
-1.3032165434098004,0.4724427925480467,1,2021,3,5,320215
-0.996677128060557,-0.13638764094530653,1,2021,3,5,320215
-0.996677128060557,0.048401148773123306,1,2021,3,5,320215
-1.0258713580938164,0.38880155088602075,1,2021,3,5,320215
-1.1134540481936026,-0.01384349618466341,1,2021,3,5,320215
-1.536770383675883,0.7875563076468434,1,2021,3,6,320216
-1.726532878892081,-0.01384349618466341,1,2021,3,6,320216
-1.8433097990251266,-0.01384349618466341,1,2021,3,6,320216
-1.2886194283931667,0.764214565787673,1,2021,3,6,320216
-0.8215117478609929,-0.3231215758186673,1,2021,3,6,320216
-0.4857781024784901,-0.32020385808627116,1,2021,3,6,320216
-0.806914632844359,0.9587290812807573,1,2021,3,6,320216
-1.186439623276755,-0.07025270567765793,1,2021,3,6,320216
-1.59515884374241,-0.1072104636213439,1,2021,3,7,320217
-1.9600867191581721,0.4724427925480467,1,2021,3,7,320217
-2.091460754307843,0.4724427925480467,1,2021,3,7,320217
-1.361605003476319,-0.523471526776544,1,2021,3,7,320217
-0.6609434826780543,-0.09262187495936258,1,2021,3,7,320217
-0.4857781024784901,-0.5147183735793552,1,2021,3,7,320217
-0.9236915529774046,-0.5001297849173739,1,2021,3,7,320217
-1.2594251983599074,0.4724427925480467,1,2021,3,7,320217
-1.6097559587590355,-0.01384349618466341,1,2021,3,8,320218
-1.9600867191581721,-0.01384349618466341,1,2021,3,8,320218
-1.9454896041415384,-1.2811055646221068,1,2021,3,8,320218
-1.4345905785594715,-0.9864160736500843,1,2021,3,8,320218
-0.8799002079275114,-1.008785242931789,1,2021,3,8,320218
-0.7047348277279474,-0.9630743317909143,1,2021,3,8,320218
-1.0112742430771908,-0.9864160736500843,1,2021,3,8,320218
-1.3470078884596934,-0.9864160736500843,1,2021,3,8,320218
-1.376202118492953,-0.9864160736500843,1,2021,3,9,320219
-1.6389501887923033,-0.7919015581570003,1,2021,3,9,320219
-1.7119357638754555,-0.9864160736500843,1,2021,3,9,320219
-0.996677128060557,-1.558288749199752,1,2021,3,9,320219
-0.26682137722903293,-0.40287252717083183,1,2021,3,9,320219
-0.1062531120461026,-1.0486607186078714,1,2021,3,9,320219
-0.26682137722903293,-0.01384349618466341,1,2021,3,9,320219
-0.8944973229441453,-1.0262915493261666,1,2021,3,9,320219
-1.3032165434098004,-0.01384349618466341,2,2021,3,10,3202110
-1.5805617287257763,-1.5349470073405818,2,2021,3,10,3202110
-1.536770383675883,-1.558288749199752,2,2021,3,10,3202110
-0.9236915529774046,-1.5456453056927015,2,2021,3,10,3202110
-0.45658387244523085,-1.287913572664365,2,2021,3,10,3202110
-0.38359829736207846,-0.6839460020583384,2,2021,3,10,3202110
-0.7339290577612066,-1.2587363953404023,2,2021,3,10,3202110
-0.8361088628776266,-1.465894354340537,2,2021,3,10,3202110
-0.631749252644795,-1.2597089679178677,3,2021,3,11,3202111
-0.4273896424119715,-0.9455680253965367,3,2021,3,11,3202111
-0.26682137722903293,-1.584548208791318,3,2021,3,11,3202111
0.0251209231035767,-0.8560913482697181,3,2021,3,11,3202111
0.28786899340292704,-0.971827484988103,3,2021,3,11,3202111
-0.018670421946316403,-1.2470655244108173,3,2021,3,11,3202111
-0.5295694475283832,0.9587290812807573,3,2021,3,11,3202111
-0.7923175178277335,3.0983887517046833,3,2021,3,11,3202111
-0.909094437960779,0.9587290812807573,2,2021,3,12,3202112
-1.0842598181603431,0.5716451954495199,2,2021,3,12,3202112
-1.2010367382933886,-0.01384349618466341,2,2021,3,12,3202112
-0.6463463676614287,-0.31436842262147857,2,2021,3,12,3202112
-0.2522242622124074,0.4724427925480467,2,2021,3,12,3202112
-0.38359829736207846,-1.0836733313966265,2,2021,3,12,3202112
-0.6755405976946881,0.4724427925480467,2,2021,3,12,3202112
-0.8799002079275114,0.4724427925480467,2,2021,3,12,3202112
-0.631749252644795,0.4724427925480467,3,2021,3,13,3202113
-0.5879579075949019,0.4724427925480467,3,2021,3,13,3202113
-0.6171521376281695,-0.01384349618466341,3,2021,3,13,3202113
-0.6171521376281695,-0.01384349618466341,3,2021,3,13,3202113
-0.5733607925782763,0.4724427925480467,3,2021,3,13,3202113
-0.631749252644795,0.4724427925480467,3,2021,3,13,3202113
-0.9382886679940384,-0.01384349618466341,3,2021,3,13,3202113
-1.0550655881270838,3.1645236869723314,3,2021,3,13,3202113
-1.4783819236093645,-0.9864160736500843,2,2021,3,14,3202114
-1.361605003476319,-0.01384349618466341,2,2021,3,14,3202114
-1.2156338533100142,-0.5001297849173739,2,2021,3,14,3202114
-0.7923175178277335,-0.20835801167774773,2,2021,3,14,3202114
-0.33980695231218533,0.5346874375058339,2,2021,3,14,3202114
-0.36900118234544466,0.8595266783792842,2,2021,3,14,3202114
-0.5879579075949019,0.764214565787673,2,2021,3,14,3202114
-0.8215117478609929,-0.02454179453678326,2,2021,3,14,3202114
-0.909094437960779,-0.01384349618466341,3,2021,3,15,3202115
-0.7631232877944742,-0.01384349618466341,3,2021,3,15,3202115
-0.6171521376281695,-1.3287616209179125,3,2021,3,15,3202115
-0.5587636775616426,-0.5001297849173739,3,2021,3,15,3202115
-0.38359829736207846,-0.5001297849173739,3,2021,3,15,3202115
-0.35440406732881913,-0.5001297849173739,3,2021,3,15,3202115
-0.5733607925782763,-0.5001297849173739,3,2021,3,15,3202115
-0.9674828980272977,-0.01384349618466341,3,2021,3,15,3202115
-1.0988569331769686,-0.5001297849173739,2,2021,3,16,3202116
-1.3032165434098004,-1.4717297898053294,2,2021,3,16,3202116
-1.2886194283931667,-1.6915311923125145,2,2021,3,16,3202116
-0.8507059778942522,-1.42699145124192,2,2021,3,16,3202116
-0.631749252644795,-1.424073733509524,2,2021,3,16,3202116
-0.544166562545017,-1.2460929518333517,2,2021,3,16,3202116
-0.4273896424119715,-0.5001297849173739,2,2021,3,16,3202116
-0.36900118234544466,-0.7919015581570003,2,2021,3,16,3202116
-0.7631232877944742,0.4724427925480467,3,2021,3,17,3202117
-0.806914632844359,-0.6440705263822561,3,2021,3,17,3202117
-0.9236915529774046,-1.0262915493261666,3,2021,3,17,3202117
-0.7485261727778405,-0.01384349618466341,3,2021,3,17,3202117
-0.33980695231218533,0.18067101930842047,3,2021,3,17,3202117
-0.5879579075949019,-0.6207287845230861,3,2021,3,17,3202117
-0.996677128060557,-0.2560140679735533,3,2021,3,17,3202117
-0.9674828980272977,-0.5001297849173739,3,2021,3,17,3202117
-1.0112742430771908,-0.01384349618466341,2,2021,3,18,3202118
-1.1718425082601212,-0.42524169645253646,2,2021,3,18,3202118
-1.1718425082601212,0.18067101930842047,2,2021,3,18,3202118
-0.8944973229441453,-0.4690074624384804,2,2021,3,18,3202118
-0.7777204028110998,-0.20835801167774773,2,2021,3,18,3202118
-0.6171521376281695,-0.01384349618466341,2,2021,3,18,3202118
-0.865303092910886,-0.04302067350862603,2,2021,3,18,3202118
-0.9820800130439314,-1.1809305891431685,2,2021,3,18,3202118
-1.0842598181603431,-0.5001297849173739,2,2021,3,19,3202119
-1.0988569331769686,-0.01384349618466341,2,2021,3,19,3202119
-1.2156338533100142,-0.8123255822837742,2,2021,3,19,3202119
-1.1280511632102364,-0.7812032598048806,2,2021,3,19,3202119
-0.7485261727778405,-0.40481767232576277,2,2021,3,19,3202119
-0.7339290577612066,-0.15681166507208044,2,2021,3,19,3202119
-0.8507059778942522,2.0956664243378342,2,2021,3,19,3202119
-1.0842598181603431,1.6862133692248922,2,2021,3,19,3202119
-1.3470078884596934,-0.04982868155088401,2,2021,3,20,3202120
-1.6389501887923033,-1.3628016611292022,2,2021,3,20,3202120
-1.6681444188255625,-1.4114302900024733,2,2021,3,20,3202120
-1.0988569331769686,-0.3814759304665925,2,2021,3,20,3202120
-0.8507059778942522,-0.2657397937482076,2,2021,3,20,3202120
-0.5879579075949019,-0.20835801167774773,2,2021,3,20,3202120
-0.806914632844359,-0.8308044612556171,2,2021,3,20,3202120
-1.1718425082601212,-0.40287252717083183,2,2021,3,20,3202120
-1.2448280833432734,-0.40287252717083183,2,2021,3,21,3202121
-1.2594251983599074,-0.9864160736500843,2,2021,3,21,3202121
-1.2156338533100142,-1.1809305891431685,2,2021,3,21,3202121
-0.8799002079275114,-1.1809305891431685,2,2021,3,21,3202121
-0.47118098746186465,-0.7919015581570003,2,2021,3,21,3202121
-0.29601560726229226,-0.01384349618466341,2,2021,3,21,3202121
-0.544166562545017,2.007162319788481,2,2021,3,21,3202121
-0.865303092910886,-0.09456702011429352,2,2021,3,21,3202121
-1.04046847311045,-0.35035360798769916,2,2021,3,22,3202122
-1.0988569331769686,-0.08192357660724314,2,2021,3,22,3202122
-1.361605003476319,-0.20835801167774773,2,2021,3,22,3202122
-0.996677128060557,-0.5691824379174188,2,2021,3,22,3202122
-0.8799002079275114,-0.1315247780579795,2,2021,3,22,3202122
-0.7193319427445811,0.4724427925480467,2,2021,3,22,3202122
-0.7777204028110998,-0.14222307641009913,2,2021,3,22,3202122
-0.909094437960779,-0.5565389944103682,2,2021,3,22,3202122
-1.4053963485262122,-1.0185109687064433,2,2021,3,23,3202123
-1.770324223941974,-1.3005570161714155,2,2021,3,23,3202123
-1.9162953741082789,-0.7919015581570003,2,2021,3,23,3202123
-0.6171521376281695,-0.5001297849173739,2,2021,3,23,3202123
-0.1500444570959874,0.4724427925480467,2,2021,3,23,3202123
0.15649495825324772,0.4724427925480467,2,2021,3,23,3202123
-0.12085022706272812,0.4724427925480467,2,2021,3,23,3202123
-0.7485261727778405,0.4724427925480467,2,2021,3,23,3202123
-0.9382886679940384,-0.9864160736500843,1,2021,3,24,3202124
-1.1718425082601212,-0.9864160736500843,1,2021,3,24,3202124
-1.5075761536426238,-1.4464429027912287,1,2021,3,24,3202124
-0.35440406732881913,-0.7919015581570003,1,2021,3,24,3202124
0.5068257186523842,0.4724427925480467,1,2021,3,24,3202124
0.7695737889517262,0.4724427925480467,1,2021,3,24,3202124
0.28786899340292704,0.4724427925480467,1,2021,3,24,3202124
-0.5149723325117495,0.4724427925480467,1,2021,3,24,3202124
-0.5295694475283832,-0.01384349618466341,2,2021,3,25,3202125
-0.8361088628776266,-1.225668927706578,2,2021,3,25,3202125
-0.8507059778942522,-1.1809305891431685,2,2021,3,25,3202125
-0.5879579075949019,-1.0836733313966265,2,2021,3,25,3202125
-0.31061272227892606,-0.40287252717083183,2,2021,3,25,3202125
0.14189784323662222,-0.30561526942428985,2,2021,3,25,3202125
-0.12085022706272812,0.9587290812807573,2,2021,3,25,3202125
-0.5149723325117495,-0.6985345907203198,2,2021,3,25,3202125
-0.8361088628776266,-0.01384349618466341,2,2021,3,26,3202126
-1.186439623276755,-0.43496742222719076,2,2021,3,26,3202126
-1.3032165434098004,-0.5254166719314749,2,2021,3,26,3202126
-0.6025550226115357,-0.01384349618466341,2,2021,3,26,3202126
0.054315153136836006,-0.01384349618466341,2,2021,3,26,3202126
0.28786899340292704,-0.01384349618466341,2,2021,3,26,3202126
0.18568918828650702,0.4724427925480467,2,2021,3,26,3202126
-1.0550655881270838,-1.3287616209179125,2,2021,3,26,3202126
-1.0696627031437094,0.9587290812807573,2,2021,3,27,3202127
-1.2010367382933886,0.9587290812807573,2,2021,3,27,3202127
-1.3324107734430597,0.9587290812807573,2,2021,3,27,3202127
-0.6755405976946881,-0.04010295577622994,2,2021,3,27,3202127
-0.19383580214588053,0.9587290812807573,2,2021,3,27,3202127
-0.12085022706272812,0.5872063566889665,2,2021,3,27,3202127
-0.20843291716251433,0.9587290812807573,2,2021,3,27,3202127
-0.45658387244523085,0.4724427925480467,2,2021,3,27,3202127
-0.6171521376281695,-0.01384349618466341,2,2021,3,28,3202128
-0.9528857830106638,-0.056636689593141984,2,2021,3,28,3202128
-1.1426482782268619,0.4724427925480467,2,2021,3,28,3202128
-0.23762714719577363,-0.08970415722696648,2,2021,3,28,3202128
0.25867476336965944,0.4724427925480467,2,2021,3,28,3202128
0.6090055237687959,0.9587290812807573,2,2021,3,28,3202128
0.28786899340292704,2.4574634231549712,2,2021,3,28,3202128
-0.1354473420793619,1.0832183711963312,2,2021,3,28,3202128
-0.5587636775616426,0.6319446952523758,1,2021,3,29,3202129
-0.8361088628776266,0.9587290812807573,1,2021,3,29,3202129
-1.2010367382933886,0.9587290812807573,1,2021,3,29,3202129
-0.004073306929682604,0.9587290812807573,1,2021,3,29,3202129
1.0615160892843358,0.9587290812807573,1,2021,3,29,3202129
1.426443964700098,0.9587290812807573,1,2021,3,29,3202129
1.0615160892843358,0.9587290812807573,1,2021,3,29,3202129
0.3754516835027049,0.9587290812807573,1,2021,3,29,3202129
-0.1646415721126212,-0.01384349618466341,1,2021,3,30,3202130
-0.35440406732881913,-0.8609542111570451,1,2021,3,30,3202130
-0.909094437960779,-1.3063924516362078,1,2021,3,30,3202130
0.5068257186523842,-0.40481767232576277,1,2021,3,30,3202130
1.3388612746003201,-0.6323996554526712,1,2021,3,30,3202130
1.7621776100826008,-0.05566411701567662,1,2021,3,30,3202130
1.2804728145337931,-0.01384349618466341,1,2021,3,30,3202130
0.3754516835027049,-0.01384349618466341,1,2021,3,30,3202130
-0.32520983729555986,-0.01384349618466341,1,2021,3,31,3202131
-0.6609434826780543,-0.21516601972000568,1,2021,3,31,3202131
-0.7047348277279474,-0.01384349618466341,1,2021,3,31,3202131
0.5360199486856435,-0.01384349618466341,1,2021,3,31,3202131
1.484832424766625,-0.1791808343537851,1,2021,3,31,3202131
1.7767747250992345,-0.03913038319876457,1,2021,3,31,3202131
1.3388612746003201,0.4724427925480467,1,2021,3,31,3202131
0.27327187838629324,0.4724427925480467,1,2021,3,31,3202131
0.34625745346944564,-0.5001297849173739,1,2021,7,1,720211
0.20028630330314082,-0.5001297849173739,1,2021,7,1,720211
0.33166033845281184,-0.5973870426639162,1,2021,7,1,720211
0.9009478241014056,0.4724427925480467,1,2021,7,1,720211
1.0469189742677103,-0.21322087456507474,1,2021,7,1,720211
1.3388612746003201,-0.6090579135935011,1,2021,7,1,720211
1.3826526196502131,0.4724427925480467,1,2021,7,1,720211
0.8133651340016194,-0.37758564015673085,1,2021,7,1,720211
0.5214228336690098,-0.01384349618466341,1,2021,7,2,720212
0.22948053333640012,-0.9864160736500843,1,2021,7,2,720212
0.6673939838353146,-0.9864160736500843,1,2021,7,2,720212
1.5578179998497772,-0.4359399948046561,1,2021,7,2,720212
2.068717025431844,-0.01384349618466341,1,2021,7,2,720212
2.0979112554651036,-0.015788641339594556,1,2021,7,2,720212
1.8059689551324938,0.4724427925480467,1,2021,7,2,720212
1.3242641595836862,0.4724427925480467,1,2021,7,2,720212
0.9885305142011835,0.4724427925480467,1,2021,7,3,720213
0.6965882138685738,0.6426429936044956,1,2021,7,3,720213
0.973933399184558,0.9587290812807573,1,2021,7,3,720213
1.1782930094173814,0.4724427925480467,1,2021,7,3,720213
1.426443964700098,0.5794257760692432,1,2021,7,3,720213
1.5870122298830365,-0.6343448006076021,1,2021,7,3,720213
1.5870122298830365,0.3917192686184168,1,2021,7,3,720213
1.0761132043009698,1.4469605151683986,1,2021,7,3,720213
0.652796868818689,0.8682798315764734,3,2021,7,4,720214
0.5068257186523842,-0.01384349618466341,3,2021,7,4,720214
0.5360199486856435,-0.16264710053687284,3,2021,7,4,720214
1.105307434334229,-0.01384349618466341,3,2021,7,4,720214
1.2366814694839083,-0.01384349618466341,3,2021,7,4,720214
1.1345016643674883,-0.7919015581570003,3,2021,7,4,720214
0.8863507090847718,0.14663097909713102,3,2021,7,4,720214
0.6236026387854214,-0.29102668076230853,3,2021,7,4,720214
0.550617063702269,-0.01384349618466341,3,2021,7,5,720215
0.33166033845281184,-1.6915311923125145,3,2021,7,5,720215
0.27327187838629324,-0.9864160736500843,3,2021,7,5,720215
0.7549766739351008,0.8381300816750449,3,2021,7,5,720215
1.3096670445670606,0.4724427925480467,3,2021,7,5,720215
1.2658756995171676,1.2067350885344397,3,2021,7,5,720215
1.1782930094173814,2.968064026324317,3,2021,7,5,720215
0.973933399184558,2.8124524139298495,3,2021,7,5,720215
1.0469189742677103,2.5751447050282867,2,2021,7,6,720216
0.7257824439018414,-0.01384349618466341,2,2021,7,6,720216
0.550617063702269,-0.45344630119903373,2,2021,7,6,720216
0.652796868818689,0.4724427925480467,2,2021,7,6,720216
1.192890124434015,-0.8726250820866301,2,2021,7,6,720216
1.470235309749991,-0.6469882441146525,2,2021,7,6,720216
1.2220843544672746,0.4724427925480467,2,2021,7,6,720216
0.8133651340016194,1.927411368436316,2,2021,7,6,720216
0.3754516835027049,0.4724427925480467,2,2021,7,7,720217
0.22948053333640012,0.4724427925480467,2,2021,7,7,720217
0.4630343736024911,-0.3386827370581142,2,2021,7,7,720217
0.8571564790515125,-0.019678931649456017,2,2021,7,7,720217
1.2950699295504269,-0.451501156044103,2,2021,7,7,720217
1.3242641595836862,-0.4874863414103236,2,2021,7,7,720217
1.470235309749991,0.4724427925480467,2,2021,7,7,720217
0.7111853288852077,0.4724427925480467,2,2021,7,7,720217
0.3170632234361863,0.4724427925480467,1,2021,7,8,720218
0.0689122681534698,1.194091645027389,1,2021,7,8,720218
0.550617063702269,0.4724427925480467,1,2021,7,8,720218
1.0031276292178173,0.4724427925480467,1,2021,7,8,720218
1.484832424766625,0.4724427925480467,1,2021,7,8,720218
1.4410410797167317,0.4724427925480467,1,2021,7,8,720218
1.3242641595836862,0.4724427925480467,1,2021,7,8,720218
0.8571564790515125,0.4724427925480467,1,2021,7,8,720218
0.6381997538020553,0.4724427925480467,1,2021,7,9,720219
0.40464591353596424,0.29154429313947877,1,2021,7,9,720219
0.5798112937355366,0.4724427925480467,1,2021,7,9,720219
0.973933399184558,0.4724427925480467,1,2021,7,9,720219
1.3972497346668387,0.9587290812807573,1,2021,7,9,720219
1.3826526196502131,0.9587290812807573,1,2021,7,9,720219
1.2366814694839083,0.9587290812807573,1,2021,7,9,720219
0.4630343736024911,0.9587290812807573,1,2021,7,9,720219
0.41924302855259804,0.9587290812807573,2,2021,7,10,7202110
0.40464591353596424,-0.12471677001572151,2,2021,7,10,7202110
0.5944084087521622,0.4724427925480467,2,2021,7,10,7202110
0.915544939118031,0.4724427925480467,2,2021,7,10,7202110
1.0031276292178173,0.9217713233370713,2,2021,7,10,7202110
1.0031276292178173,-0.3989822368609702,2,2021,7,10,7202110
0.8863507090847718,0.4724427925480467,2,2021,7,10,7202110
0.5798112937355366,0.4724427925480467,2,2021,7,10,7202110
0.5214228336690098,-0.8288593161006862,1,2021,7,11,7202111
0.3024661084195525,-0.027459512269179358,1,2021,7,11,7202111
